,file_name,tier_name,text,clean_text,start_time,end_time
621,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,746.097453313,746.196518417
622,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Okay,Okay,746.604100555,746.904126297
623,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Stimmt,Stimmt,749.123184608,749.740218679
624,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,756.747723413,757.121340373
625,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,761.247659234,761.63259792
626,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<unclear/> da irgendwie die Kurve dann kriegt,da irgendwie die Kurve dann kriegt,762.031366909,763.491869574
627,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,763.72679539,764.072108035
628,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,764.423081544,765.125028561
629,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,770.350939841,770.747200253
630,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,774.357608168,774.612347004
631,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja und dass man auch einfach vielleicht . selber . im Laufe der Zeit einfach abgestumpft .. <v='ist'>is'</v>,Ja und dass man auch einfach vielleicht selber im Laufe der Zeit einfach abgestumpft is',774.736885991,778.484054806
632,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Weil ich mein jetzt immer wieder den gleichen Unterricht wer weiß wie toll vorzubereiten und <unclear/> andere Verpflichtungen ne,Weil ich mein jetzt immer wieder den gleichen Unterricht wer weiß wie toll vorzubereiten und andere Verpflichtungen ne,779.519927768,783.768214235
633,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Dann -,Dann -,785.398284493,785.70963196
634,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,786.765318606,787.659475915
635,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,787.744388861,788.134988411
636,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter>genau</laughter>,genau,788.270849124,788.85957888
637,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,789.148282895,790.048360118
638,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,790.093647022,790.574820381
639,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,790.620107285,790.999385109
640,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Dass er dann einfach ja .. ( <p='unkonzentriert'>unkon-</p> + quasi unkonzentriert ) bei der Sache war und sich halt <v='nicht'>nich'</v> mehr auf das Unterrichten an sich .. {A also } <v='nicht'>nich'</v> mehr auf die Art und Weise des Unterrichtens konzentrierte sondern nur noch auf seinen Inhalt und dann einfach alles erzählt und erzählt,Dass er dann einfach ja unkon- quasi unkonzentriert bei der Sache war und sich halt nich' mehr auf das Unterrichten an sich nich' mehr auf die Art und Weise des Unterrichtens konzentrierte sondern nur noch auf seinen Inhalt und dann einfach alles erzählt und erzählt,791.777563286,803.013407931
641,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,804.019466071,804.359117854
642,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Mathematische Formeln ändern . sich ja auch selten,Mathematische Formeln ändern sich ja auch selten,804.528943745,806.786117682
643,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,808.025586883,808.09351724
644,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,809.178987727,809.580909003
645,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,812.335887469,812.466087319
646,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,813.196338651,813.451077488
647,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,816.058511033,816.279284691
648,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,816.279284691,816.960967638
649,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,817.44780186,817.911992629
650,../transcriptions_annotations/r19/r19.TextGrid,B-utts,{X boah },,824.769548803,824.956357283
651,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Wenn er das hinkriegen würde -,Wenn er das hinkriegen würde -,825.126183175,826.213068878
652,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,826.241373193,826.552720661
653,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Das wär richtig gut,Das wär richtig gut,827.730180173,828.624596533
654,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja: aber irgendwas -,Ja aber irgendwas -,832.166401812,833.157052844
655,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Mathematiker können doch immer irgendwas so berechnen,Mathematiker können doch immer irgendwas so berechnen,833.901135233,835.897779431
656,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Was weiß ich wenn's <laughter>der . Körperumfang <v='ist'>is'</v> . Oberflächen oder keine Ahnung Körbchengröße</laughter>,Was weiß ich wenn's der Körperumfang is' Oberflächen oder keine Ahnung Körbchengröße,835.897779431,840.154748437
657,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,840.194726488,840.489091366
658,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Nein . irgendwas wird der da schon hinkriegen,Nein irgendwas wird der da schon hinkriegen,840.549850353,842.021674743
659,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Und wenn das <p='wirklich'>wirkl-</p>,Und wenn das wirkl-,843.178870277,843.890628513
660,../transcriptions_annotations/r19/r19.TextGrid,B-utts,{X Oh },,844.411427912,844.660505886
661,../transcriptions_annotations/r19/r19.TextGrid,B-utts,{X Oh } jetzt <v='ist'>is'</v> vorbei,jetzt is' vorbei,844.949209901,846.019113016
662,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,846.019113016,846.539912415
663,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,846.872187707,847.898519545
664,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,847.938145586,848.49844334
665,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,848.619122144,849.672042669
666,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,849.807903382,849.91545978
667,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,850.475885221,851.585414377
668,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,851.609346066,851.898050081
