,text,pos_tag,session,tier_name,start_time,end_time
9245,C,PROPN,r1A,MAU,857.528937,857.5665
9246,<,X,r1A,MAU,857.5665,858.484063
9247,p,X,r1A,MAU,857.5665,858.484063
9248,:>,X,r1A,MAU,857.5665,858.484063
9249,?,PUNCT,r1A,MAU,858.484063,858.521187
9250,U,X,r1A,MAU,858.521187,858.631188
9251,d,X,r1A,MAU,858.631188,858.661187
9252,a,X,r1A,MAU,858.661187,859.041187
9253,n,X,r1A,MAU,859.041187,859.09
9254,<,X,r1A,MAU,859.09,862.659167
9255,p,X,r1A,MAU,859.09,862.659167
9256,:>,X,r1A,MAU,859.09,862.659167
9257,g,X,r1A,MAU,862.659167,862.699167
9258,@,NOUN,r1A,MAU,862.699167,862.739167
9259,n,X,r1A,MAU,862.739167,862.779167
9260,aU,ADV,r1A,MAU,862.779167,862.959167
9261,<,X,r1A,MAU,862.959167,865.393375
9262,p,X,r1A,MAU,862.959167,865.393375
9263,:>,X,r1A,MAU,862.959167,865.393375
9264,g,X,r1A,MAU,865.393375,865.4305
9265,O,PROPN,r1A,MAU,865.4305,865.5405
9266,t,X,r1A,MAU,865.5405,865.7205
9267,j,PROPN,r1A,MAU,865.7205,865.8205
9268,a,X,r1A,MAU,865.8205,866.007979
9269,<,X,r1A,MAU,866.007979,866.476125
9270,p,X,r1A,MAU,866.007979,866.476125
9271,:>,X,r1A,MAU,866.007979,866.476125
9272,z,X,r1A,MAU,866.476125,866.686125
9273,O,PROPN,r1A,MAU,866.686125,866.716125
9274,f,X,r1A,MAU,866.716125,866.826125
9275,i,X,r1A,MAU,866.826125,866.876125
9276,:,PUNCT,r1A,MAU,866.826125,866.876125
9277,l,X,r1A,MAU,866.876125,866.936125
9278,p,X,r1A,MAU,866.936125,867.156125
9279,l,X,r1A,MAU,867.156125,867.226125
9280,a,X,r1A,MAU,867.226125,867.256125
9281,t,X,r1A,MAU,867.256125,868.256125
9282,s,PRON,r1A,MAU,868.256125,868.286125
9283,<,X,r1A,MAU,868.286125,870.217708
9284,p,X,r1A,MAU,868.286125,870.217708
9285,:>,X,r1A,MAU,868.286125,870.217708
9286,j,PROPN,r1A,MAU,870.217708,870.597708
9287,a,X,r1A,MAU,870.597708,870.831146
9288,<,X,r1A,MAU,870.831146,875.237146
9289,p,X,r1A,MAU,870.831146,875.237146
9290,:>,X,r1A,MAU,870.831146,875.237146
9291,n,X,r1A,MAU,875.237146,875.444271
9292,a,X,r1A,MAU,875.444271,875.874271
9293,n,X,r1A,MAU,875.874271,875.912333
9294,<,X,r1A,MAU,875.912333,877.808042
9295,p,X,r1A,MAU,875.912333,877.808042
9296,:>,X,r1A,MAU,875.912333,877.808042
9297,n,X,r1A,MAU,877.808042,877.895167
9298,e,X,r1A,MAU,877.895167,878.115167
9299,:,PUNCT,r1A,MAU,877.895167,878.115167
9300,<,X,r1A,MAU,878.115167,878.779208
9301,p,X,r1A,MAU,878.115167,878.779208
9302,:>,X,r1A,MAU,878.115167,878.779208
9303,n,X,r1A,MAU,878.779208,878.926333
9304,e,X,r1A,MAU,878.926333,879.036333
9305,:,PUNCT,r1A,MAU,878.926333,879.036333
9306,d,X,r1A,MAU,879.036333,879.066333
9307,E,NOUN,r1A,MAU,879.066333,879.126333
9308,t,X,r1A,MAU,879.126333,879.171333
9309,b,X,r1A,MAU,879.171333,879.226333
9310,r,X,r1A,MAU,879.226333,879.256333
9311,a,X,r1A,MAU,879.256333,879.356333
9312,u,X,r1A,MAU,879.356333,879.396333
9313,x,X,r1A,MAU,879.396333,879.426333
9314,@,NOUN,r1A,MAU,879.426333,879.476333
9315,n,X,r1A,MAU,879.476333,879.506333
9316,v,PROPN,r1A,MAU,879.506333,879.536333
9317,i,X,r1A,MAU,879.536333,879.576333
9318,:,PUNCT,r1A,MAU,879.536333,879.576333
9319,6,NUM,r1A,MAU,879.576333,879.616333
9320,n,X,r1A,MAU,879.616333,879.656333
9321,I,NUM,r1A,MAU,879.656333,879.736333
9322,C,PROPN,r1A,MAU,879.736333,879.809313
9323,<,X,r1A,MAU,879.809313,894.545313
9324,p,X,r1A,MAU,879.809313,894.545313
9325,:>,X,r1A,MAU,879.809313,894.545313
9326,h,X,r1A,MAU,894.545313,894.635313
9327,E,NOUN,r1A,MAU,894.635313,894.755312
9328,v,PROPN,r1A,MAU,894.755312,894.815313
9329,i,X,r1A,MAU,894.815313,894.855312
9330,:,PUNCT,r1A,MAU,894.815313,894.855312
9331,6,NUM,r1A,MAU,894.855312,894.885313
9332,a,PROPN,r1A,MAU,894.885313,894.955312
9333,:,PUNCT,r1A,MAU,894.885313,894.955312
9334,m,X,r1A,MAU,894.955312,894.995312
9335,d,X,r1A,MAU,894.995312,895.025313
9336,O,PROPN,r1A,MAU,895.025313,895.075312
9337,x,X,r1A,MAU,895.075312,895.105312
9338,U,X,r1A,MAU,895.105312,895.175313
9339,n,X,r1A,MAU,895.175313,895.205312
9340,z,X,r1A,MAU,895.205312,895.235312
9341,@,NOUN,r1A,MAU,895.235312,895.265313
9342,r,X,r1A,MAU,895.265313,895.295313
9343,@,NOUN,r1A,MAU,895.295313,895.335312
9344,ts,NOUN,r1A,MAU,895.335312,895.435313
9345,I,NUM,r1A,MAU,895.435313,895.465312
9346,m,X,r1A,MAU,895.465312,895.545313
9347,6,NUM,r1A,MAU,895.545313,895.775313
9348,j,PROPN,r1A,MAU,895.775313,895.845312
9349,e,X,r1A,MAU,895.845312,895.915313
9350,:,PUNCT,r1A,MAU,895.845312,895.915313
9351,v,PROPN,r1A,MAU,895.915313,895.955312
9352,aI,PROPN,r1A,MAU,895.955312,896.105312
9353,a,X,r1A,MAU,896.105312,896.135313
9354,l,X,r1A,MAU,896.135313,896.165313
9355,z,X,r1A,MAU,896.165313,896.205312
9356,o,PROPN,r1A,MAU,896.205312,896.370312
9357,:,PUNCT,r1A,MAU,896.205312,896.370312
9358,f,X,r1A,MAU,896.370312,896.555313
9359,l,X,r1A,MAU,896.555313,896.595312
9360,u,X,r1A,MAU,896.595312,896.645313
9361,:,PUNCT,r1A,MAU,896.595312,896.645313
9362,6,NUM,r1A,MAU,896.645313,896.715312
9363,s,PRON,r1A,MAU,896.715312,896.835312
9364,h,X,r1A,MAU,896.835312,896.865312
9365,i,X,r1A,MAU,896.865312,897.005312
9366,:,PUNCT,r1A,MAU,896.865312,897.005312
9367,6,NUM,r1A,MAU,897.005312,897.105312
9368,<,X,r1A,MAU,897.105312,897.245312
9369,p,X,r1A,MAU,897.105312,897.245312
9370,:>,X,r1A,MAU,897.105312,897.245312
9371,?,PUNCT,r1A,MAU,897.245312,897.295313
9372,U,X,r1A,MAU,897.295313,897.335312
9373,n,X,r1A,MAU,897.335312,897.385313
9374,U,X,r1A,MAU,897.385313,897.455312
9375,n,X,r1A,MAU,897.455312,897.555313
9376,z,X,r1A,MAU,897.555313,897.585312
9377,@,NOUN,r1A,MAU,897.585312,897.615312
9378,r,X,r1A,MAU,897.615312,897.645313
9379,@,NOUN,r1A,MAU,897.645313,897.705312
9380,ts,NOUN,r1A,MAU,897.705312,897.795313
9381,I,NUM,r1A,MAU,897.795313,897.835312
9382,m,X,r1A,MAU,897.835312,897.905313
9383,6,NUM,r1A,MAU,897.905313,897.945312
9384,h,X,r1A,MAU,897.945312,898.015313
9385,i,X,r1A,MAU,898.015313,898.115312
9386,:,PUNCT,r1A,MAU,898.015313,898.115312
9387,6,NUM,r1A,MAU,898.115312,898.255312
9388,<,X,r1A,MAU,898.255312,898.414833
9389,p,X,r1A,MAU,898.255312,898.414833
9390,:>,X,r1A,MAU,898.255312,898.414833
9391,v,PROPN,r1A,MAU,898.414833,898.451958
9392,i,X,r1A,MAU,898.451958,898.511958
9393,:,PUNCT,r1A,MAU,898.451958,898.511958
9394,v,PROPN,r1A,MAU,898.511958,898.571958
9395,I,NUM,r1A,MAU,898.571958,898.601958
9396,l,X,r1A,MAU,898.601958,898.671958
9397,s,PRON,r1A,MAU,898.671958,898.701958
9398,d,X,r1A,MAU,898.701958,898.731958
9399,u,X,r1A,MAU,898.731958,898.771958
9400,:,PUNCT,r1A,MAU,898.731958,898.771958
9401,d,X,r1A,MAU,898.771958,898.811958
9402,a,X,r1A,MAU,898.811958,899.021958
9403,<,X,r1A,MAU,899.021958,899.071958
9404,p,X,r1A,MAU,899.021958,899.071958
9405,:>,X,r1A,MAU,899.021958,899.071958
9406,n,X,r1A,MAU,899.071958,899.321958
9407,O,PROPN,r1A,MAU,899.321958,899.421958
9408,n,X,r1A,MAU,899.421958,899.470896
9409,<,X,r1A,MAU,899.470896,907.938333
9410,p,X,r1A,MAU,899.470896,907.938333
9411,:>,X,r1A,MAU,899.470896,907.938333
9412,j,PROPN,r1A,MAU,907.938333,907.975458
9413,a,X,r1A,MAU,907.975458,908.005458
9414,g,X,r1A,MAU,908.005458,908.035458
9415,u,X,r1A,MAU,908.035458,908.125458
9416,:,PUNCT,r1A,MAU,908.035458,908.125458
9417,t,X,r1A,MAU,908.125458,908.155458
9418,a,PROPN,r1A,MAU,908.155458,908.195458
9419,:,PUNCT,r1A,MAU,908.155458,908.195458
9420,b,X,r1A,MAU,908.195458,908.225458
9421,6,NUM,r1A,MAU,908.225458,908.265458
9422,I,NUM,r1A,MAU,908.265458,908.295458
9423,C,PROPN,r1A,MAU,908.295458,908.345458
9424,f,X,r1A,MAU,908.345458,908.415458
9425,I,NUM,r1A,MAU,908.415458,908.445458
9426,n,X,r1A,MAU,908.445458,908.495458
9427,d,X,r1A,MAU,908.495458,908.525458
9428,@,NOUN,r1A,MAU,908.525458,908.585458
9429,s,PRON,r1A,MAU,908.585458,908.710458
9430,I,NUM,r1A,MAU,908.710458,909.025458
9431,6,NUM,r1A,MAU,909.025458,909.055458
9432,N,X,r1A,MAU,909.055458,909.085458
9433,v,PROPN,r1A,MAU,909.085458,909.115458
9434,i,X,r1A,MAU,909.115458,909.225458
9435,:,PUNCT,r1A,MAU,909.115458,909.225458
9436,n,X,r1A,MAU,909.225458,909.465458
9437,I,NUM,r1A,MAU,909.465458,909.505458
9438,C,PROPN,r1A,MAU,909.505458,909.545458
9439,<,X,r1A,MAU,909.545458,909.625458
9440,p,X,r1A,MAU,909.545458,909.625458
9441,:>,X,r1A,MAU,909.545458,909.625458
9442,l,X,r1A,MAU,909.625458,909.655458
9443,o,PROPN,r1A,MAU,909.655458,909.785458
9444,:,PUNCT,r1A,MAU,909.655458,909.785458
9445,g,X,r1A,MAU,909.785458,909.815458
9446,I,NUM,r1A,MAU,909.815458,909.855458
9447,S,PROPN,r1A,MAU,909.855458,909.925458
9448,v,PROPN,r1A,MAU,909.925458,909.985458
9449,E,NOUN,r1A,MAU,909.985458,910.025458
9450,m,X,r1A,MAU,910.025458,910.225458
9451,<,X,r1A,MAU,910.225458,910.345458
9452,p,X,r1A,MAU,910.225458,910.345458
9453,:>,X,r1A,MAU,910.225458,910.345458
9454,v,PROPN,r1A,MAU,910.345458,910.375458
9455,6,NUM,r1A,MAU,910.375458,910.545458
9456,h,X,r1A,MAU,910.545458,910.575458
9457,i,X,r1A,MAU,910.575458,910.635458
9458,:,PUNCT,r1A,MAU,910.575458,910.635458
9459,6,NUM,r1A,MAU,910.635458,910.755458
9460,d,X,r1A,MAU,910.755458,910.855458
9461,e,X,r1A,MAU,910.855458,910.905458
9462,:,PUNCT,r1A,MAU,910.855458,910.905458
9463,m,X,r1A,MAU,910.905458,910.985458
9464,C,PROPN,r1A,MAU,910.985458,911.045458
9465,i,X,r1A,MAU,911.045458,911.195458
9466,:,PUNCT,r1A,MAU,911.045458,911.195458
9467,6,NUM,r1A,MAU,911.195458,911.360458
9468,h,X,r1A,MAU,911.360458,911.405458
9469,i,X,r1A,MAU,911.405458,911.525458
9470,:,PUNCT,r1A,MAU,911.405458,911.525458
9471,6,NUM,r1A,MAU,911.525458,911.725458
9472,<,X,r1A,MAU,911.725458,911.785458
9473,p,X,r1A,MAU,911.725458,911.785458
9474,:>,X,r1A,MAU,911.725458,911.785458
9475,h,X,r1A,MAU,911.785458,911.985458
9476,i,X,r1A,MAU,911.985458,912.285458
9477,:,PUNCT,r1A,MAU,911.985458,912.285458
9478,6,NUM,r1A,MAU,912.285458,912.328708
9479,<,X,r1A,MAU,912.328708,912.778812
9480,p,X,r1A,MAU,912.328708,912.778812
9481,:>,X,r1A,MAU,912.328708,912.778812
9482,n,X,r1A,MAU,912.778812,912.825938
9483,aI,PROPN,r1A,MAU,912.825938,912.985937
9484,n,X,r1A,MAU,912.985937,913.245937
9485,v,PROPN,r1A,MAU,913.245937,913.415938
9486,n,X,r1A,MAU,913.415938,913.625937
9487,aI,PROPN,r1A,MAU,913.625937,913.835938
9488,n,X,r1A,MAU,913.835938,913.875937
9489,v,PROPN,r1A,MAU,913.875937,913.935938
9490,i,X,r1A,MAU,913.935938,913.975937
9491,:,PUNCT,r1A,MAU,913.935938,913.975937
9492,6,NUM,r1A,MAU,913.975937,914.005937
9493,a,PROPN,r1A,MAU,914.005937,914.095937
9494,:,PUNCT,r1A,MAU,914.005937,914.095937
9495,b,X,r1A,MAU,914.095937,914.125937
9496,@,NOUN,r1A,MAU,914.125937,914.155938
9497,n,X,r1A,MAU,914.155938,914.205938
9498,<,X,r1A,MAU,914.205938,914.335938
9499,p,X,r1A,MAU,914.205938,914.335938
9500,:>,X,r1A,MAU,914.205938,914.335938
9501,h,X,r1A,MAU,914.335938,914.365937
9502,i,X,r1A,MAU,914.365937,914.585938
9503,:,PUNCT,r1A,MAU,914.365937,914.585938
9504,6,NUM,r1A,MAU,914.585938,914.700938
9505,s,PRON,r1A,MAU,914.700938,914.805938
9506,ts,NOUN,r1A,MAU,914.805938,914.845937
9507,I,NUM,r1A,MAU,914.845937,914.885937
9508,m,X,r1A,MAU,914.885937,914.965937
9509,6,NUM,r1A,MAU,914.965937,915.135937
9510,<,X,r1A,MAU,915.135937,915.225937
9511,p,X,r1A,MAU,915.135937,915.225937
9512,:>,X,r1A,MAU,915.135937,915.225937
9513,d,X,r1A,MAU,915.225937,915.415938
9514,a,X,r1A,MAU,915.415938,915.655938
9515,d,X,r1A,MAU,915.655938,915.695938
9516,i,X,r1A,MAU,915.695938,915.895937
9517,:,PUNCT,r1A,MAU,915.695938,915.895937
9518,<,X,r1A,MAU,915.895937,916.195938
9519,p,X,r1A,MAU,915.895937,916.195938
9520,:>,X,r1A,MAU,915.895937,916.195938
9521,d,X,r1A,MAU,916.195938,916.295938
9522,a,X,r1A,MAU,916.295938,916.445938
9523,d,X,r1A,MAU,916.445938,916.475937
9524,e,X,r1A,MAU,916.475937,916.535938
9525,:,PUNCT,r1A,MAU,916.475937,916.535938
9526,n,X,r1A,MAU,916.535938,916.595937
9527,<,X,r1A,MAU,916.595937,916.645937
9528,p,X,r1A,MAU,916.595937,916.645937
9529,:>,X,r1A,MAU,916.595937,916.645937
9530,f,X,r1A,MAU,916.645937,916.715937
9531,l,X,r1A,MAU,916.715937,916.765937
9532,u,X,r1A,MAU,916.765937,916.915938
9533,:,PUNCT,r1A,MAU,916.765937,916.915938
9534,6,NUM,r1A,MAU,916.915938,917.065938
9535,<,X,r1A,MAU,917.065938,917.265937
9536,p,X,r1A,MAU,917.065938,917.265937
9537,:>,X,r1A,MAU,917.065938,917.265937
9538,U,X,r1A,MAU,917.265937,917.305938
9539,n,X,r1A,MAU,917.305938,917.335938
9540,h,X,r1A,MAU,917.335938,917.405938
9541,i,X,r1A,MAU,917.405938,917.505937
9542,:,PUNCT,r1A,MAU,917.405938,917.505937
9543,6,NUM,r1A,MAU,917.505937,917.555938
9544,n,X,r1A,MAU,917.555938,917.585938
9545,ts,NOUN,r1A,MAU,917.585938,917.695938
9546,I,NUM,r1A,MAU,917.695938,917.725937
9547,m,X,r1A,MAU,917.725937,917.765937
9548,6,NUM,r1A,MAU,917.765937,917.915938
9549,<,X,r1A,MAU,917.915938,919.532333
9550,p,X,r1A,MAU,917.915938,919.532333
9551,:>,X,r1A,MAU,917.915938,919.532333
9552,j,PROPN,r1A,MAU,919.532333,919.679458
9553,a,X,r1A,MAU,919.679458,919.904562
9554,<,X,r1A,MAU,919.904562,925.775125
9555,p,X,r1A,MAU,919.904562,925.775125
9556,:>,X,r1A,MAU,919.904562,925.775125
9557,?,PUNCT,r1A,MAU,925.775125,925.81225
9558,a,PROPN,r1A,MAU,925.81225,925.87225
9559,:,PUNCT,r1A,MAU,925.81225,925.87225
9560,j,PROPN,r1A,MAU,925.87225,925.97225
9561,a,X,r1A,MAU,925.97225,926.05225
9562,<,X,r1A,MAU,926.05225,927.387667
9563,p,X,r1A,MAU,926.05225,927.387667
9564,:>,X,r1A,MAU,926.05225,927.387667
9565,j,PROPN,r1A,MAU,927.387667,927.437667
9566,o,PROPN,r1A,MAU,927.437667,927.688146
9567,:,PUNCT,r1A,MAU,927.437667,927.688146
9568,<,X,r1A,MAU,927.688146,930.232875
9569,p,X,r1A,MAU,927.688146,930.232875
9570,:>,X,r1A,MAU,927.688146,930.232875
9571,ts,NOUN,r1A,MAU,930.232875,930.342875
9572,e,X,r1A,MAU,930.342875,930.542875
9573,:,PUNCT,r1A,MAU,930.342875,930.542875
9574,n,X,r1A,MAU,930.542875,930.613938
9575,<,X,r1A,MAU,930.613938,931.635375
9576,p,X,r1A,MAU,930.613938,931.635375
9577,:>,X,r1A,MAU,930.613938,931.635375
9578,ts,NOUN,r1A,MAU,931.635375,931.6825
9579,e,X,r1A,MAU,931.6825,931.9625
9580,:,PUNCT,r1A,MAU,931.6825,931.9625
9581,n,X,r1A,MAU,931.9625,932.0025
9582,<,X,r1A,MAU,932.0025,933.827063
9583,p,X,r1A,MAU,932.0025,933.827063
9584,:>,X,r1A,MAU,932.0025,933.827063
9585,j,PROPN,r1A,MAU,933.827063,933.914188
9586,a,X,r1A,MAU,933.914188,933.994187
9587,<,X,r1A,MAU,933.994187,935.145313
9588,p,X,r1A,MAU,933.994187,935.145313
9589,:>,X,r1A,MAU,933.994187,935.145313
9590,d,X,r1A,MAU,935.145313,935.185313
9591,a,X,r1A,MAU,935.185313,935.225312
9592,n,X,r1A,MAU,935.225312,935.265313
9593,h,X,r1A,MAU,935.265313,935.305313
9594,a,X,r1A,MAU,935.305313,935.395313
9595,m,X,r1A,MAU,935.395313,935.455312
9596,d,X,r1A,MAU,935.455312,935.485312
9597,a,X,r1A,MAU,935.485312,935.515313
9598,n,X,r1A,MAU,935.515313,935.545313
9599,h,X,r1A,MAU,935.545313,935.575312
9600,a,X,r1A,MAU,935.575312,935.615312
9601,m,X,r1A,MAU,935.615312,935.665313
9602,v,PROPN,r1A,MAU,935.665313,935.695312
9603,a,X,r1A,MAU,935.695312,935.745312
9604,h,X,r1A,MAU,935.745312,935.775313
9605,U,X,r1A,MAU,935.775313,935.905313
9606,n,X,r1A,MAU,935.905313,935.935313
9607,n,X,r1A,MAU,935.935313,936.045313
9608,6,NUM,r1A,MAU,936.045313,936.185313
9609,t,X,r1A,MAU,936.185313,936.255312
9610,<,X,r1A,MAU,936.255312,937.350146
9611,p,X,r1A,MAU,936.255312,937.350146
9612,:>,X,r1A,MAU,936.255312,937.350146
9613,j,PROPN,r1A,MAU,937.350146,937.387271
9614,E,NOUN,r1A,MAU,937.387271,937.427271
9615,t,X,r1A,MAU,937.427271,937.457271
9616,s,PRON,r1A,MAU,937.457271,937.487271
9617,b,X,r1A,MAU,937.487271,937.547271
9618,r,X,r1A,MAU,937.547271,937.597271
9619,a,X,r1A,MAU,937.597271,937.687271
9620,u,X,r1A,MAU,937.687271,938.067271
9621,x,X,r1A,MAU,938.067271,938.197271
9622,N,X,r1A,MAU,938.197271,938.227271
9623,<,X,r1A,MAU,938.227271,938.377271
9624,p,X,r1A,MAU,938.227271,938.377271
9625,:>,X,r1A,MAU,938.227271,938.377271
9626,v,PROPN,r1A,MAU,938.377271,938.557271
9627,i,X,r1A,MAU,938.557271,938.657271
9628,:,PUNCT,r1A,MAU,938.557271,938.657271
9629,6,NUM,r1A,MAU,938.657271,938.827271
9630,<,X,r1A,MAU,938.827271,939.017271
9631,p,X,r1A,MAU,938.827271,939.017271
9632,:>,X,r1A,MAU,938.827271,939.017271
9633,n,X,r1A,MAU,939.017271,939.177271
9634,O,PROPN,r1A,MAU,939.177271,939.277271
9635,k,PROPN,r1A,MAU,939.277271,939.417271
9636,Y,X,r1A,MAU,939.417271,939.457271
9637,C,PROPN,r1A,MAU,939.457271,939.547271
9638,@,NOUN,r1A,MAU,939.547271,939.987271
9639,b,X,r1A,MAU,939.987271,940.047271
9640,a,PROPN,r1A,MAU,940.047271,940.507271
9641,:,PUNCT,r1A,MAU,940.047271,940.507271
9642,t,X,r1A,MAU,940.507271,940.647271
9643,<,X,r1A,MAU,940.647271,942.658063
9644,p,X,r1A,MAU,940.647271,942.658063
9645,:>,X,r1A,MAU,940.647271,942.658063
9646,k,PROPN,r1A,MAU,942.658063,942.735188
9647,Y,X,r1A,MAU,942.735188,942.765188
9648,C,PROPN,r1A,MAU,942.765188,942.815187
9649,@,NOUN,r1A,MAU,942.815187,942.945187
9650,b,X,r1A,MAU,942.945187,943.015188
9651,a,PROPN,r1A,MAU,943.015188,943.155188
9652,:,PUNCT,r1A,MAU,943.015188,943.155188
9653,t,X,r1A,MAU,943.155188,943.215187
9654,b,X,r1A,MAU,943.215187,943.245188
9655,r,X,r1A,MAU,943.245188,943.295187
9656,a,X,r1A,MAU,943.295187,943.335187
9657,u,X,r1A,MAU,943.335187,943.375188
9658,x,X,r1A,MAU,943.375188,943.405188
9659,v,PROPN,r1A,MAU,943.405188,943.435187
9660,6,NUM,r1A,MAU,943.435187,943.495188
9661,n,X,r1A,MAU,943.495188,943.525188
9662,O,PROPN,r1A,MAU,943.525188,943.595187
9663,x,X,r1A,MAU,943.595187,943.635188
9664,n,X,r1A,MAU,943.635188,943.665188
9665,E,NOUN,r1A,MAU,943.665188,943.795187
9666,<,X,r1A,MAU,943.795187,948.137438
9667,p,X,r1A,MAU,943.795187,948.137438
9668,:>,X,r1A,MAU,943.795187,948.137438
9669,j,PROPN,r1A,MAU,948.137438,948.764563
9670,a,X,r1A,MAU,948.764563,949.008417
9671,<,X,r1A,MAU,949.008417,951.374812
9672,p,X,r1A,MAU,949.008417,951.374812
9673,:>,X,r1A,MAU,949.008417,951.374812
9674,j,PROPN,r1A,MAU,951.374812,951.551938
9675,a,X,r1A,MAU,951.551938,951.771938
9676,j,PROPN,r1A,MAU,951.771938,952.011938
9677,a,X,r1A,MAU,952.011938,952.201937
9678,<,X,r1A,MAU,952.201937,952.341937
9679,p,X,r1A,MAU,952.201937,952.341937
9680,:>,X,r1A,MAU,952.201937,952.341937
9681,g,X,r1A,MAU,952.341937,952.401938
9682,@,NOUN,r1A,MAU,952.401938,952.651938
9683,n,X,r1A,MAU,952.651938,952.931938
9684,aU,ADV,r1A,MAU,952.931938,953.164708
9685,<,X,r1A,MAU,953.164708,958.874479
9686,p,X,r1A,MAU,953.164708,958.874479
9687,:>,X,r1A,MAU,953.164708,958.874479
9688,j,PROPN,r1A,MAU,958.874479,958.931604
9689,a,X,r1A,MAU,958.931604,958.991604
9690,v,PROPN,r1A,MAU,958.991604,959.021604
9691,6,NUM,r1A,MAU,959.021604,959.061604
9692,v,PROPN,r1A,MAU,959.061604,959.101604
9693,O,PROPN,r1A,MAU,959.101604,959.161604
9694,l,X,r1A,MAU,959.161604,959.261604
9695,@,NOUN,r1A,MAU,959.261604,959.391604
9696,n,X,r1A,MAU,959.391604,959.421604
9697,a,X,r1A,MAU,959.421604,959.461604
9698,l,X,r1A,MAU,959.461604,959.491604
9699,z,X,r1A,MAU,959.491604,959.521604
9700,o,PROPN,r1A,MAU,959.521604,959.561604
9701,:,PUNCT,r1A,MAU,959.521604,959.561604
9702,f,X,r1A,MAU,959.561604,959.631604
9703,i,X,r1A,MAU,959.631604,959.741604
9704,:,PUNCT,r1A,MAU,959.631604,959.741604
9705,6,NUM,r1A,MAU,959.741604,959.881604
9706,v,PROPN,r1A,MAU,959.881604,959.981604
9707,Y,X,r1A,MAU,959.981604,960.041604
9708,6,NUM,r1A,MAU,960.041604,960.081604
9709,I,NUM,r1A,MAU,960.081604,960.131604
9710,C,PROPN,r1A,MAU,960.131604,960.176604
9711,z,X,r1A,MAU,960.176604,960.241604
9712,a,PROPN,r1A,MAU,960.241604,960.421604
9713,:,PUNCT,r1A,MAU,960.241604,960.421604
9714,g,X,r1A,MAU,960.421604,960.451604
9715,n,X,r1A,MAU,960.451604,960.481604
9716,<,X,r1A,MAU,960.481604,960.631687
9717,p,X,r1A,MAU,960.481604,960.631687
9718,:>,X,r1A,MAU,960.481604,960.631687
9719,f,X,r1A,MAU,960.631687,960.668812
9720,i,X,r1A,MAU,960.668812,960.738812
9721,:,PUNCT,r1A,MAU,960.668812,960.738812
9722,6,NUM,r1A,MAU,960.738812,960.828813
9723,I,NUM,r1A,MAU,960.828813,960.878812
9724,s,PRON,r1A,MAU,960.878812,960.908812
9725,S,PROPN,r1A,MAU,960.908812,961.018812
9726,2,NUM,r1A,MAU,961.018812,961.118812
9727,:,PUNCT,r1A,MAU,961.018812,961.118812
9728,n,X,r1A,MAU,961.118812,961.198813
9729,<,X,r1A,MAU,961.198813,962.1725
9730,p,X,r1A,MAU,961.198813,962.1725
9731,:>,X,r1A,MAU,961.198813,962.1725
9732,?,PUNCT,r1A,MAU,962.1725,962.209625
9733,U,X,r1A,MAU,962.209625,962.239625
9734,d,X,r1A,MAU,962.239625,962.269625
9735,a,X,r1A,MAU,962.269625,962.299625
9736,n,X,r1A,MAU,962.299625,962.329625
9737,b,X,r1A,MAU,962.329625,962.359625
9738,r,X,r1A,MAU,962.359625,962.389625
9739,a,X,r1A,MAU,962.389625,962.419625
9740,u,X,r1A,MAU,962.419625,962.459625
9741,x,X,r1A,MAU,962.459625,962.489625
9742,m,X,r1A,MAU,962.489625,962.519625
9743,v,PROPN,r1A,MAU,962.519625,962.549625
9744,6,NUM,r1A,MAU,962.549625,962.589625
9745,d,X,r1A,MAU,962.589625,962.619625
9746,a,X,r1A,MAU,962.619625,962.699625
9747,ts,NOUN,r1A,MAU,962.699625,962.829625
9748,u,X,r1A,MAU,962.829625,962.909625
9749,:,PUNCT,r1A,MAU,962.829625,962.909625
9750,aU,ADV,r1A,MAU,962.909625,962.959625
9751,n,X,r1A,MAU,962.959625,962.989625
9752,O,PROPN,r1A,MAU,962.989625,963.069625
9753,x,X,r1A,MAU,963.069625,963.109625
9754,d,X,r1A,MAU,963.109625,963.169625
9755,i,X,r1A,MAU,963.169625,963.219625
9756,:,PUNCT,r1A,MAU,963.169625,963.219625
9757,p,X,r1A,MAU,963.219625,963.309625
9758,a,X,r1A,MAU,963.309625,963.379625
9759,s,PRON,r1A,MAU,963.379625,963.409625
9760,n,X,r1A,MAU,963.409625,963.439625
9761,d,X,r1A,MAU,963.439625,963.469625
9762,@,NOUN,r1A,MAU,963.469625,963.569625
9763,d,X,r1A,MAU,963.569625,963.599625
9764,u,X,r1A,MAU,963.599625,963.729625
9765,:,PUNCT,r1A,MAU,963.599625,963.729625
9766,S,PROPN,r1A,MAU,963.729625,963.839625
9767,@,NOUN,r1A,MAU,963.839625,963.919625
9768,<,X,r1A,MAU,963.919625,967.895729
9769,p,X,r1A,MAU,963.919625,967.895729
9770,:>,X,r1A,MAU,963.919625,967.895729
9771,j,PROPN,r1A,MAU,967.895729,967.975729
9772,a,X,r1A,MAU,967.975729,968.005729
9773,a,X,r1A,MAU,968.005729,968.155729
9774,l,X,r1A,MAU,968.155729,968.185729
9775,z,X,r1A,MAU,968.185729,968.245729
9776,o,PROPN,r1A,MAU,968.245729,968.365729
9777,:,PUNCT,r1A,MAU,968.245729,968.365729
