,text,pos_tag,session,tier_name,start_time,end_time
31902,n,X,r13A,MAU,1152.934014,1153.034014
31903,g,X,r13A,MAU,1153.034014,1153.084014
31904,r,X,r13A,MAU,1153.084014,1153.114014
31905,o,PROPN,r13A,MAU,1153.114014,1153.194014
31906,:,PUNCT,r13A,MAU,1153.114014,1153.194014
31907,s,PRON,r13A,MAU,1153.194014,1153.234014
31908,?,PUNCT,r13A,MAU,1153.234014,1153.264014
31909,a,PROPN,r13A,MAU,1153.264014,1153.364014
31910,:,PUNCT,r13A,MAU,1153.264014,1153.364014
31911,r,X,r13A,MAU,1153.364014,1153.404014
31912,t,X,r13A,MAU,1153.404014,1153.434014
31913,I,NUM,r13A,MAU,1153.434014,1153.464014
31914,C,PROPN,r13A,MAU,1153.464014,1153.534014
31915,g,X,r13A,MAU,1153.534014,1153.594014
31916,@,NOUN,r13A,MAU,1153.594014,1153.644014
31917,f,X,r13A,MAU,1153.644014,1153.784014
31918,E,NOUN,r13A,MAU,1153.784014,1153.834014
31919,:,PUNCT,r13A,MAU,1153.784014,1153.834014
31920,6,NUM,r13A,MAU,1153.834014,1153.924014
31921,n,X,r13A,MAU,1153.924014,1154.054014
31922,v,PROPN,r13A,MAU,1154.054014,1154.104014
31923,I,NUM,r13A,MAU,1154.104014,1154.134014
31924,6,NUM,r13A,MAU,1154.134014,1154.224014
31925,t,X,r13A,MAU,1154.224014,1154.315397
31926,?,PUNCT,r13A,MAU,1154.315397,1154.352517
31927,C,PROPN,r13A,MAU,1154.352517,1154.442517
31928,v,PROPN,r13A,MAU,1154.442517,1154.482517
31929,e,X,r13A,MAU,1154.482517,1154.522517
31930,:,PUNCT,r13A,MAU,1154.482517,1154.522517
31931,6,NUM,r13A,MAU,1154.522517,1154.562517
31932,t,X,r13A,MAU,1154.562517,1154.622517
31933,h,X,r13A,MAU,1154.622517,1154.692517
31934,a,X,r13A,MAU,1154.692517,1154.752517
31935,l,X,r13A,MAU,1154.752517,1154.802517
31936,t,X,r13A,MAU,1154.802517,1155.372517
31937,<,X,r13A,MAU,1155.372517,1155.472517
31938,p,X,r13A,MAU,1155.372517,1155.472517
31939,:>,X,r13A,MAU,1155.372517,1155.472517
31940,n,X,r13A,MAU,1155.472517,1155.562517
31941,u,X,r13A,MAU,1155.562517,1155.632517
31942,:,PUNCT,r13A,MAU,1155.562517,1155.632517
31943,6,NUM,r13A,MAU,1155.632517,1155.662517
31944,n,X,r13A,MAU,1155.662517,1155.722517
31945,I,NUM,r13A,MAU,1155.722517,1155.772517
31946,C,PROPN,r13A,MAU,1155.772517,1155.892517
31947,U,X,r13A,MAU,1155.892517,1155.932517
31948,n,X,r13A,MAU,1155.932517,1156.042517
31949,b,X,r13A,MAU,1156.042517,1156.072517
31950,@,NOUN,r13A,MAU,1156.072517,1156.142517
31951,d,X,r13A,MAU,1156.142517,1156.212517
31952,I,NUM,r13A,MAU,1156.212517,1156.262517
31953,N,X,r13A,MAU,1156.262517,1156.452517
31954,t,X,r13A,MAU,1156.452517,1157.612517
31955,<,X,r13A,MAU,1157.612517,1158.052517
31956,p,X,r13A,MAU,1157.612517,1158.052517
31957,:>,X,r13A,MAU,1157.612517,1158.052517
31958,n,X,r13A,MAU,1158.052517,1158.122517
31959,O,PROPN,r13A,MAU,1158.122517,1158.182517
31960,x,X,r13A,MAU,1158.182517,1158.252517
31961,v,PROPN,r13A,MAU,1158.252517,1158.292517
31962,a,X,r13A,MAU,1158.292517,1158.432517
31963,s,PRON,r13A,MAU,1158.432517,1158.742517
31964,<,X,r13A,MAU,1158.742517,1159.342517
31965,p,X,r13A,MAU,1158.742517,1159.342517
31966,:>,X,r13A,MAU,1158.742517,1159.342517
31967,?,PUNCT,r13A,MAU,1159.342517,1159.372517
31968,I,NUM,r13A,MAU,1159.372517,1159.432517
31969,l,X,r13A,MAU,1159.432517,1159.502517
31970,e,X,r13A,MAU,1159.502517,1159.572517
31971,g,X,r13A,MAU,1159.572517,1159.642517
31972,a,PROPN,r13A,MAU,1159.642517,1159.772517
31973,:,PUNCT,r13A,MAU,1159.642517,1159.772517
31974,l,X,r13A,MAU,1159.772517,1159.832517
31975,@,NOUN,r13A,MAU,1159.832517,1159.872517
31976,s,PRON,r13A,MAU,1159.872517,1159.952517
31977,d,X,r13A,MAU,1159.952517,1160.012517
31978,a,X,r13A,MAU,1160.012517,1160.082517
31979,ts,NOUN,r13A,MAU,1160.082517,1160.152517
31980,u,X,r13A,MAU,1160.152517,1160.232517
31981,:,PUNCT,r13A,MAU,1160.152517,1160.232517
31982,b,X,r13A,MAU,1160.232517,1160.302517
31983,aI,PROPN,r13A,MAU,1160.302517,1160.422517
31984,s,PRON,r13A,MAU,1160.422517,1160.472517
31985,t,X,r13A,MAU,1160.472517,1160.602517
31986,OY,PROPN,r13A,MAU,1160.602517,1160.702517
31987,6,NUM,r13A,MAU,1160.702517,1160.782517
31988,n,X,r13A,MAU,1160.782517,1160.812517
31989,z,X,r13A,MAU,1160.812517,1160.872517
31990,a,PROPN,r13A,MAU,1160.872517,1160.962517
31991,:,PUNCT,r13A,MAU,1160.872517,1160.962517
31992,k,PROPN,r13A,MAU,1160.962517,1161.042517
31993,I,NUM,r13A,MAU,1161.042517,1161.072517
31994,C,PROPN,r13A,MAU,1161.072517,1161.162517
31995,m,X,r13A,MAU,1161.162517,1161.232517
31996,a,PROPN,r13A,MAU,1161.232517,1161.302517
31997,:,PUNCT,r13A,MAU,1161.232517,1161.302517
31998,l,X,r13A,MAU,1161.302517,1161.332517
31999,d,X,r13A,MAU,1161.332517,1161.402517
32000,a,X,r13A,MAU,1161.402517,1161.462517
32001,s,PRON,r13A,MAU,1161.462517,1161.672517
32002,<,X,r13A,MAU,1161.672517,1161.832517
32003,p,X,r13A,MAU,1161.672517,1161.832517
32004,:>,X,r13A,MAU,1161.672517,1161.832517
32005,?,PUNCT,r13A,MAU,1161.832517,1161.872517
32006,I,NUM,r13A,MAU,1161.872517,1161.922517
32007,C,PROPN,r13A,MAU,1161.922517,1161.992517
32008,d,X,r13A,MAU,1161.992517,1162.062517
32009,a,X,r13A,MAU,1162.062517,1162.362517
32010,<,X,r13A,MAU,1162.362517,1162.452517
32011,p,X,r13A,MAU,1162.362517,1162.452517
32012,:>,X,r13A,MAU,1162.362517,1162.452517
32013,z,X,r13A,MAU,1162.452517,1162.532517
32014,o,PROPN,r13A,MAU,1162.532517,1162.732517
32015,:,PUNCT,r13A,MAU,1162.532517,1162.732517
32016,ts,NOUN,r13A,MAU,1162.732517,1163.062517
32017,u,X,r13A,MAU,1163.062517,1163.122517
32018,z,X,r13A,MAU,1163.122517,1163.152517
32019,a,PROPN,r13A,MAU,1163.152517,1163.202517
32020,:,PUNCT,r13A,MAU,1163.152517,1163.202517
32021,g,X,r13A,MAU,1163.202517,1163.242517
32022,@,NOUN,r13A,MAU,1163.242517,1163.512517
32023,n,X,r13A,MAU,1163.512517,1163.562517
32024,aU,ADV,r13A,MAU,1163.562517,1163.682517
32025,x,X,r13A,MAU,1163.682517,1163.772517
32026,n,X,r13A,MAU,1163.772517,1163.832517
32027,O,PROPN,r13A,MAU,1163.832517,1163.912517
32028,h,X,r13A,MAU,1163.912517,1163.992517
32029,v,PROPN,r13A,MAU,1163.992517,1164.042517
32030,a,X,r13A,MAU,1164.042517,1164.092517
32031,s,PRON,r13A,MAU,1164.092517,1164.172517
32032,r,X,r13A,MAU,1164.172517,1164.232517
32033,I,NUM,r13A,MAU,1164.232517,1164.262517
32034,s,PRON,r13A,MAU,1164.262517,1164.352517
32035,k,PROPN,r13A,MAU,1164.352517,1164.472517
32036,i,X,r13A,MAU,1164.472517,1164.552517
32037,:,PUNCT,r13A,MAU,1164.472517,1164.552517
32038,@,NOUN,r13A,MAU,1164.552517,1164.662517
32039,<,X,r13A,MAU,1164.662517,1166.364603
32040,p,X,r13A,MAU,1164.662517,1166.364603
32041,:>,X,r13A,MAU,1164.662517,1166.364603
32042,j,PROPN,r13A,MAU,1166.364603,1166.451723
32043,a,X,r13A,MAU,1166.451723,1166.631723
32044,<,X,r13A,MAU,1166.631723,1174.317596
32045,p,X,r13A,MAU,1166.631723,1174.317596
32046,:>,X,r13A,MAU,1166.631723,1174.317596
32047,j,PROPN,r13A,MAU,1174.317596,1174.367596
32048,a,X,r13A,MAU,1174.367596,1174.457596
32049,<,X,r13A,MAU,1174.457596,1178.036145
32050,p,X,r13A,MAU,1174.457596,1178.036145
32051,:>,X,r13A,MAU,1174.457596,1178.036145
32052,?,PUNCT,r13A,MAU,1178.036145,1178.073265
32053,m,X,r13A,MAU,1178.073265,1178.103265
32054,m,X,r13A,MAU,1178.103265,1178.371973
32055,<,X,r13A,MAU,1178.371973,1178.978277
32056,p,X,r13A,MAU,1178.371973,1178.978277
32057,:>,X,r13A,MAU,1178.371973,1178.978277
32058,?,PUNCT,r13A,MAU,1178.978277,1179.015397
32059,a,X,r13A,MAU,1179.015397,1179.085397
32060,l,X,r13A,MAU,1179.085397,1179.125397
32061,z,X,r13A,MAU,1179.125397,1179.195397
32062,I,NUM,r13A,MAU,1179.195397,1179.225397
32063,C,PROPN,r13A,MAU,1179.225397,1179.265397
32064,v,PROPN,r13A,MAU,1179.265397,1179.295397
32065,e,X,r13A,MAU,1179.295397,1179.345397
32066,:,PUNCT,r13A,MAU,1179.295397,1179.345397
32067,6,NUM,r13A,MAU,1179.345397,1179.385397
32068,t,X,r13A,MAU,1179.385397,1179.415397
32069,d,X,r13A,MAU,1179.415397,1179.475397
32070,a,X,r13A,MAU,1179.475397,1179.545397
32071,n,X,r13A,MAU,1179.545397,1179.685397
32072,<,X,r13A,MAU,1179.685397,1179.745397
32073,p,X,r13A,MAU,1179.685397,1179.745397
32074,:>,X,r13A,MAU,1179.685397,1179.745397
32075,v,PROPN,r13A,MAU,1179.745397,1179.785397
32076,i,X,r13A,MAU,1179.785397,1179.845397
32077,:,PUNCT,r13A,MAU,1179.785397,1179.845397
32078,g,X,r13A,MAU,1179.845397,1179.885397
32079,@,NOUN,r13A,MAU,1179.885397,1179.955397
32080,z,X,r13A,MAU,1179.955397,1180.015397
32081,a,PROPN,r13A,MAU,1180.015397,1180.075397
32082,:,PUNCT,r13A,MAU,1180.015397,1180.075397
32083,k,PROPN,r13A,MAU,1180.075397,1180.145397
32084,d,X,r13A,MAU,1180.145397,1180.215397
32085,i,X,r13A,MAU,1180.215397,1180.275397
32086,:,PUNCT,r13A,MAU,1180.215397,1180.275397
32087,d,X,r13A,MAU,1180.275397,1180.335397
32088,o,PROPN,r13A,MAU,1180.335397,1180.385397
32089,k,PROPN,r13A,MAU,1180.385397,1180.505397
32090,u,X,r13A,MAU,1180.505397,1180.545397
32091,m,X,r13A,MAU,1180.545397,1180.585397
32092,E,NOUN,r13A,MAU,1180.585397,1180.645397
32093,n,X,r13A,MAU,1180.645397,1180.685397
32094,t,X,r13A,MAU,1180.685397,1180.745397
32095,@,NOUN,r13A,MAU,1180.745397,1180.835397
32096,j,PROPN,r13A,MAU,1180.835397,1180.915397
32097,E,NOUN,r13A,MAU,1180.915397,1180.965397
32098,t,X,r13A,MAU,1180.965397,1180.995397
32099,s,PRON,r13A,MAU,1180.995397,1181.045397
32100,v,PROPN,r13A,MAU,1181.045397,1181.095397
32101,a,X,r13A,MAU,1181.095397,1181.145397
32102,s,PRON,r13A,MAU,1181.145397,1181.245397
32103,C,PROPN,r13A,MAU,1181.245397,1181.305397
32104,m,X,r13A,MAU,1181.305397,1181.405397
32105,6,NUM,r13A,MAU,1181.405397,1181.435397
32106,aU,ADV,r13A,MAU,1181.435397,1181.495397
32107,x,X,r13A,MAU,1181.495397,1181.565397
32108,C,PROPN,r13A,MAU,1181.565397,1181.625397
32109,i,X,r13A,MAU,1181.625397,1181.675397
32110,:,PUNCT,r13A,MAU,1181.625397,1181.675397
32111,6,NUM,r13A,MAU,1181.675397,1181.715397
32112,n,X,r13A,MAU,1181.715397,1181.745397
32113,o,PROPN,r13A,MAU,1181.745397,1181.815397
32114,t,X,r13A,MAU,1181.815397,1181.915397
32115,i,X,r13A,MAU,1181.915397,1181.965397
32116,:,PUNCT,r13A,MAU,1181.915397,1181.965397
32117,6,NUM,r13A,MAU,1181.965397,1182.025397
32118,t,X,r13A,MAU,1182.025397,1182.095397
32119,h,X,r13A,MAU,1182.095397,1182.155397
32120,a,PROPN,r13A,MAU,1182.155397,1182.235397
32121,:,PUNCT,r13A,MAU,1182.155397,1182.235397
32122,p,X,r13A,MAU,1182.235397,1182.375397
32123,v,PROPN,r13A,MAU,1182.375397,1182.415397
32124,aI,PROPN,r13A,MAU,1182.415397,1182.535397
32125,t,X,r13A,MAU,1182.535397,1182.615397
32126,6,NUM,r13A,MAU,1182.615397,1182.705397
32127,r,X,r13A,MAU,1182.705397,1182.775397
32128,aI,PROPN,r13A,MAU,1182.775397,1182.915397
32129,C,PROPN,r13A,MAU,1182.915397,1183.015397
32130,n,X,r13A,MAU,1183.015397,1183.125397
32131,U,X,r13A,MAU,1183.125397,1183.225397
32132,n,X,r13A,MAU,1183.225397,1183.265397
32133,d,X,r13A,MAU,1183.265397,1183.325397
32134,a,X,r13A,MAU,1183.325397,1183.405397
32135,n,X,r13A,MAU,1183.405397,1183.525397
32136,<,X,r13A,MAU,1183.525397,1183.775397
32137,p,X,r13A,MAU,1183.525397,1183.775397
32138,:>,X,r13A,MAU,1183.525397,1183.775397
32139,k,PROPN,r13A,MAU,1183.775397,1183.855397
32140,U,X,r13A,MAU,1183.855397,1183.925397
32141,k,PROPN,r13A,MAU,1183.925397,1183.955397
32142,N,X,r13A,MAU,1183.955397,1184.085397
32143,v,PROPN,r13A,MAU,1184.085397,1184.155397
32144,6,NUM,r13A,MAU,1184.155397,1184.225397
32145,m,X,r13A,MAU,1184.225397,1184.325397
32146,a,PROPN,r13A,MAU,1184.325397,1184.445397
32147,:,PUNCT,r13A,MAU,1184.325397,1184.445397
32148,l,X,r13A,MAU,1184.445397,1184.485397
32149,<,X,r13A,MAU,1184.485397,1184.755397
32150,p,X,r13A,MAU,1184.485397,1184.755397
32151,:>,X,r13A,MAU,1184.485397,1184.755397
32152,v,PROPN,r13A,MAU,1184.755397,1184.835397
32153,a,X,r13A,MAU,1184.835397,1184.865397
32154,s,PRON,r13A,MAU,1184.865397,1184.945397
32155,d,X,r13A,MAU,1184.945397,1184.995397
32156,a,X,r13A,MAU,1184.995397,1185.065397
32157,b,X,r13A,MAU,1185.065397,1185.145397
32158,aI,PROPN,r13A,MAU,1185.145397,1185.215397
32159,r,X,r13A,MAU,1185.215397,1185.275397
32160,aU,ADV,r13A,MAU,1185.275397,1185.405397
32161,s,PRON,r13A,MAU,1185.405397,1185.455397
32162,k,PROPN,r13A,MAU,1185.455397,1185.585397
32163,O,PROPN,r13A,MAU,1185.585397,1185.625397
32164,m,X,r13A,MAU,1185.625397,1185.695397
32165,t,X,r13A,MAU,1185.695397,1185.735397
32166,<,X,r13A,MAU,1185.735397,1191.601905
32167,p,X,r13A,MAU,1185.735397,1191.601905
32168,:>,X,r13A,MAU,1185.735397,1191.601905
32169,j,PROPN,r13A,MAU,1191.601905,1191.701905
32170,a,X,r13A,MAU,1191.701905,1191.767438
32171,<,X,r13A,MAU,1191.767438,1193.178458
32172,p,X,r13A,MAU,1191.767438,1193.178458
32173,:>,X,r13A,MAU,1191.767438,1193.178458
32174,d,X,r13A,MAU,1193.178458,1193.245578
32175,a,X,r13A,MAU,1193.245578,1193.295578
32176,n,X,r13A,MAU,1193.295578,1193.365578
32177,m,X,r13A,MAU,1193.365578,1193.425578
32178,E,NOUN,r13A,MAU,1193.425578,1193.505578
32179,l,X,r13A,MAU,1193.505578,1193.535578
32180,d,X,r13A,MAU,1193.535578,1193.565578
32181,n,X,r13A,MAU,1193.565578,1193.595578
32182,v,PROPN,r13A,MAU,1193.595578,1193.645578
32183,6,NUM,r13A,MAU,1193.645578,1193.695578
32184,U,X,r13A,MAU,1193.695578,1193.735578
32185,n,X,r13A,MAU,1193.735578,1193.775578
32186,s,PRON,r13A,MAU,1193.775578,1193.845578
32187,b,X,r13A,MAU,1193.845578,1193.915578
32188,aI,PROPN,r13A,MAU,1193.915578,1193.995578
32189,i,X,r13A,MAU,1193.995578,1194.055578
32190,:,PUNCT,r13A,MAU,1193.995578,1194.055578
32191,n,X,r13A,MAU,1194.055578,1194.145578
32192,m,X,r13A,MAU,1194.145578,1194.575578
32193,<,X,r13A,MAU,1194.575578,1194.835578
32194,p,X,r13A,MAU,1194.575578,1194.835578
32195,:>,X,r13A,MAU,1194.575578,1194.835578
32196,b,X,r13A,MAU,1194.835578,1194.885578
32197,aI,PROPN,r13A,MAU,1194.885578,1194.945578
32198,d,X,r13A,MAU,1194.945578,1194.995578
32199,I,NUM,r13A,MAU,1194.995578,1195.045578
32200,6,NUM,r13A,MAU,1195.045578,1195.139433
32201,<,X,r13A,MAU,1195.139433,1204.612653
32202,p,X,r13A,MAU,1195.139433,1204.612653
32203,:>,X,r13A,MAU,1195.139433,1204.612653
32204,?,PUNCT,r13A,MAU,1204.612653,1204.649773
32205,a,X,r13A,MAU,1204.649773,1204.749773
32206,l,X,r13A,MAU,1204.749773,1205.309773
32207,@,NOUN,r13A,MAU,1205.309773,1205.349773
32208,s,PRON,r13A,MAU,1205.349773,1205.419773
32209,k,PROPN,r13A,MAU,1205.419773,1205.459773
32210,l,X,r13A,MAU,1205.459773,1205.529773
32211,a,PROPN,r13A,MAU,1205.529773,1205.609773
32212,:,PUNCT,r13A,MAU,1205.529773,1205.609773
32213,r,X,r13A,MAU,1205.609773,1205.655465
32214,<,X,r13A,MAU,1205.655465,1208.900499
32215,p,X,r13A,MAU,1205.655465,1208.900499
32216,:>,X,r13A,MAU,1205.655465,1208.900499
32217,<,X,r13A,MAS,0.0,20.681882
32218,p,X,r13A,MAS,0.0,20.681882
32219,:>,X,r13A,MAS,0.0,20.681882
32220,j,PROPN,r13A,MAS,20.681882,20.824014
32221,a,PROPN,r13A,MAS,20.681882,20.824014
32222,?,PUNCT,r13A,MAS,20.824014,20.931134
32223,E,X,r13A,MAS,20.824014,20.931134
32224,s,X,r13A,MAS,20.824014,20.931134
32225,m,X,r13A,MAS,20.931134,21.091134
32226,U,X,r13A,MAS,20.931134,21.091134
32227,s,X,r13A,MAS,20.931134,21.091134
32228,j,PROPN,r13A,MAS,21.091134,21.161134
32229,a,PROPN,r13A,MAS,21.091134,21.161134
32230,aU,PROPN,r13A,MAS,21.161134,21.331134
32231,f,X,r13A,MAS,21.161134,21.331134
32232,j,PROPN,r13A,MAS,21.331134,21.441134
32233,e,X,r13A,MAS,21.331134,21.441134
32234,:,PUNCT,r13A,MAS,21.331134,21.441134
32235,n,X,r13A,MAS,21.331134,21.441134
32236,f,X,r13A,MAS,21.441134,21.641134
32237,a,PROPN,r13A,MAS,21.441134,21.641134
32238,l,PROPN,r13A,MAS,21.441134,21.641134
32239,v,X,r13A,MAS,21.641134,21.811134
32240,a,PROPN,r13A,MAS,21.641134,21.811134
32241,s,X,r13A,MAS,21.641134,21.811134
32242,z,X,r13A,MAS,21.811134,22.251134
32243,aI,PROPN,r13A,MAS,21.811134,22.251134
32244,n,PROPN,r13A,MAS,21.811134,22.251134
32245,<,X,r13A,MAS,22.251134,22.341134
32246,p,X,r13A,MAS,22.251134,22.341134
32247,:>,X,r13A,MAS,22.251134,22.341134
32248,v,X,r13A,MAS,22.341134,22.701134
32249,o,PROPN,r13A,MAS,22.341134,22.701134
32250,:,PUNCT,r13A,MAS,22.341134,22.701134
32251,E,X,r13A,MAS,22.701134,22.811134
32252,t,X,r13A,MAS,22.701134,22.811134
32253,v,X,r13A,MAS,22.811134,23.081134
32254,a,PROPN,r13A,MAS,22.811134,23.081134
32255,s,X,r13A,MAS,22.811134,23.081134
32256,l,X,r13A,MAS,23.081134,23.271134
32257,U,PROPN,r13A,MAS,23.081134,23.271134
32258,s,X,r13A,MAS,23.081134,23.271134
32259,I,NUM,r13A,MAS,23.271134,23.321134
32260,g,X,r13A,MAS,23.321134,23.481134
32261,@,PROPN,r13A,MAS,23.321134,23.481134
32262,s,X,r13A,MAS,23.321134,23.481134
32263,?,PUNCT,r13A,MAS,23.481134,23.571134
32264,a,X,r13A,MAS,23.481134,23.571134
32265,:,PUNCT,r13A,MAS,23.481134,23.571134
32266,b,X,r13A,MAS,23.571134,23.721134
32267,6,NUM,r13A,MAS,23.571134,23.721134
32268,aU,ADV,r13A,MAS,23.721134,23.901134
32269,x,X,r13A,MAS,23.721134,23.901134
32270,?,PUNCT,r13A,MAS,23.901134,24.061134
32271,U,X,r13A,MAS,23.901134,24.061134
32272,n,X,r13A,MAS,23.901134,24.061134
32273,a,PROPN,r13A,MAS,24.061134,24.121134
32274,n,X,r13A,MAS,24.061134,24.121134
32275,N,PROPN,r13A,MAS,24.121134,24.211134
32276,@,PROPN,r13A,MAS,24.121134,24.211134
32277,n,X,r13A,MAS,24.211134,24.311134
32278,e,X,r13A,MAS,24.211134,24.311134
32279,:,PUNCT,r13A,MAS,24.211134,24.311134
32280,m,PROPN,r13A,MAS,24.311134,24.441134
32281,@,PROPN,r13A,MAS,24.311134,24.441134
32282,s,X,r13A,MAS,24.311134,24.441134
32283,o,PROPN,r13A,MAS,24.441134,24.511134
32284,:,PUNCT,r13A,MAS,24.441134,24.511134
32285,d,X,r13A,MAS,24.511134,24.611134
32286,6,NUM,r13A,MAS,24.511134,24.611134
32287,p,X,r13A,MAS,24.611134,24.811134
32288,aI,PROPN,r13A,MAS,24.611134,24.811134
32289,n,X,r13A,MAS,24.611134,24.811134
32290,l,X,r13A,MAS,24.811134,24.951134
32291,I,PROPN,r13A,MAS,24.811134,24.951134
32292,C,PROPN,r13A,MAS,24.811134,24.951134
32293,@,PROPN,r13A,MAS,24.951134,25.071134
32294,s,PROPN,r13A,MAS,24.951134,25.071134
32295,p,X,r13A,MAS,25.071134,25.321134
32296,a,X,r13A,MAS,25.071134,25.321134
32297,s,X,r13A,MAS,25.071134,25.321134
32298,i:6,PROPN,r13A,MAS,25.321134,25.479206
32299,t,PROPN,r13A,MAS,25.321134,25.479206
32300,<,X,r13A,MAS,25.479206,27.43966
32301,p,X,r13A,MAS,25.479206,27.43966
32302,:>,X,r13A,MAS,25.479206,27.43966
32303,h,X,r13A,MAS,27.43966,27.61678
32304,a,X,r13A,MAS,27.43966,27.61678
32305,t,PROPN,r13A,MAS,27.43966,27.61678
32306,@,PROPN,r13A,MAS,27.61678,27.75678
32307,s,PROPN,r13A,MAS,27.61678,27.75678
32308,d,X,r13A,MAS,27.75678,27.87678
32309,u,X,r13A,MAS,27.75678,27.87678
32310,:,PUNCT,r13A,MAS,27.75678,27.87678
32311,d,PROPN,r13A,MAS,27.87678,28.13678
32312,a,X,r13A,MAS,27.87678,28.13678
32313,<,X,r13A,MAS,28.13678,28.56678
32314,p,X,r13A,MAS,28.13678,28.56678
32315,:>,X,r13A,MAS,28.13678,28.56678
32316,n,X,r13A,MAS,28.56678,28.70678
32317,E,NOUN,r13A,MAS,28.56678,28.70678
32318,?,PUNCT,r13A,MAS,28.70678,28.80678
32319,i,X,r13A,MAS,28.70678,28.80678
32320,d,X,r13A,MAS,28.80678,29.04678
32321,e,X,r13A,MAS,28.80678,29.04678
32322,:,PUNCT,r13A,MAS,28.80678,29.04678
32323,<,X,r13A,MAS,29.04678,52.324286
32324,p,X,r13A,MAS,29.04678,52.324286
32325,:>,X,r13A,MAS,29.04678,52.324286
32326,g,X,r13A,MAS,52.324286,52.591406
32327,a,PROPN,r13A,MAS,52.324286,52.591406
32328,n,PROPN,r13A,MAS,52.324286,52.591406
32329,ts,PROPN,r13A,MAS,52.324286,52.591406
32330,l,X,r13A,MAS,52.591406,52.821406
32331,U,PROPN,r13A,MAS,52.591406,52.821406
32332,s,X,r13A,MAS,52.591406,52.821406
32333,t,X,r13A,MAS,52.821406,53.021406
32334,I,NUM,r13A,MAS,52.821406,53.021406
32335,C,PROPN,r13A,MAS,52.821406,53.021406
32336,<,X,r13A,MAS,53.021406,54.575125
32337,p,X,r13A,MAS,53.021406,54.575125
32338,:>,X,r13A,MAS,53.021406,54.575125
32339,?,PUNCT,r13A,MAS,54.575125,54.842245
32340,a,X,r13A,MAS,54.575125,54.842245
32341,:,PUNCT,r13A,MAS,54.575125,54.842245
32342,b,X,r13A,MAS,54.842245,54.992245
32343,6,NUM,r13A,MAS,54.842245,54.992245
32344,n,X,r13A,MAS,54.992245,55.482245
32345,@,PROPN,r13A,MAS,54.992245,55.482245
32346,n,X,r13A,MAS,54.992245,55.482245
32347,<,X,r13A,MAS,55.482245,56.002245
32348,p,X,r13A,MAS,55.482245,56.002245
32349,:>,X,r13A,MAS,55.482245,56.002245
32350,e:6,NOUN,r13A,MAS,56.002245,56.312245
32351,z,X,r13A,MAS,56.312245,56.472245
32352,o,X,r13A,MAS,56.312245,56.472245
32353,:,PUNCT,r13A,MAS,56.312245,56.472245
32354,v,X,r13A,MAS,56.472245,56.812245
32355,a,PROPN,r13A,MAS,56.472245,56.812245
32356,s,X,r13A,MAS,56.472245,56.812245
32357,<,X,r13A,MAS,56.812245,57.142245
32358,p,X,r13A,MAS,56.812245,57.142245
32359,:>,X,r13A,MAS,56.812245,57.142245
32360,b,X,r13A,MAS,57.142245,57.342245
32361,a,PROPN,r13A,MAS,57.142245,57.342245
32362,n,X,r13A,MAS,57.142245,57.342245
32363,a,X,r13A,MAS,57.342245,57.552245
32364,:,PUNCT,r13A,MAS,57.342245,57.552245
32365,n,X,r13A,MAS,57.342245,57.552245
32366,n,X,r13A,MAS,57.552245,57.582245
32367,S,PROPN,r13A,MAS,57.582245,57.782245
32368,a,PROPN,r13A,MAS,57.582245,57.782245
32369,:,PUNCT,r13A,MAS,57.582245,57.782245
32370,l,PROPN,r13A,MAS,57.782245,57.932245
32371,@,PROPN,r13A,MAS,57.782245,57.932245
32372,n,X,r13A,MAS,57.782245,57.932245
32373,?,PUNCT,r13A,MAS,57.932245,58.142245
32374,a,X,r13A,MAS,57.932245,58.142245
32375,r,X,r13A,MAS,57.932245,58.142245
32376,t,X,r13A,MAS,58.142245,58.322245
32377,I,NUM,r13A,MAS,58.142245,58.322245
32378,g,X,r13A,MAS,58.322245,58.692245
32379,@,PROPN,r13A,MAS,58.322245,58.692245
32380,s,X,r13A,MAS,58.322245,58.692245
32381,?,PUNCT,r13A,MAS,58.692245,58.922245
32382,o,PROPN,r13A,MAS,58.692245,58.922245
32383,:,PUNCT,r13A,MAS,58.692245,58.922245
32384,d,X,r13A,MAS,58.922245,59.232245
32385,6,NUM,r13A,MAS,58.922245,59.232245
32386,?,PUNCT,r13A,MAS,59.232245,59.522245
32387,e:6,X,r13A,MAS,59.232245,59.522245
32388,v,X,r13A,MAS,59.522245,59.742245
32389,a,PROPN,r13A,MAS,59.522245,59.742245
32390,s,X,r13A,MAS,59.522245,59.742245
32391,m,X,r13A,MAS,59.742245,59.902245
32392,a,PROPN,r13A,MAS,59.742245,59.902245
32393,n,X,r13A,MAS,59.742245,59.902245
32394,n,X,r13A,MAS,59.902245,60.042245
32395,I,PROPN,r13A,MAS,59.902245,60.042245
32396,C,PROPN,r13A,MAS,59.902245,60.042245
32397,z,PROPN,r13A,MAS,60.042245,60.342245
32398,O,PROPN,r13A,MAS,60.042245,60.342245
32399,?,PUNCT,r13A,MAS,60.342245,60.522245
32400,U,X,r13A,MAS,60.342245,60.522245
32401,n,X,r13A,MAS,60.342245,60.522245
32402,b,X,r13A,MAS,60.522245,60.592245
32403,@,PROPN,r13A,MAS,60.522245,60.592245
32404,d,PROPN,r13A,MAS,60.592245,60.822245
32405,I,PROPN,r13A,MAS,60.592245,60.822245
32406,N,PROPN,r13A,MAS,60.592245,60.822245
